Race,Race_Grade,Restrict,Mare Limited,Dirt,Course,Distance,Frame,Win,Quinella,Show,Age,Mare,Stallion,P_rank,P_popular,Jockey_change,Change_from_P_Grass,Change_from_P_Dirt,Change_from_P_Hurdle,P_class_Class,Weight_P_Weight,Distance_P_distance,Week_distance,P_overseas
Osaka Hai 2018,1,,,,,2000,,,,,5,,1,8,4,1,,,,1,1,,2,
Osaka Hai 2017,1,,,,,2000,,,,,4,,1,4,2,,,,,1,1,-2,6,
Osaka Hai 2017,1,,,,,2000,,,,,5,,1,12,15,1,,,,1,1,,2,
Osaka Hai 2017,1,,,,,2000,,,,,6,,1,3,13,,,,,1,1,,2,
Osaka Hai 2017,1,,,,,2000,,,1,1,6,,1,6,3,,,,,1,1,,2,
Osaka Hai 2017,1,,,,,2000,,1,1,1,5,,1,2,2,,,,,,,-5,13,
Osaka Hai 2017,1,,,,,2000,,,,,6,,1,2,8,,,,,1,1,2,4,
Osaka Hai 2017,1,,,,,2000,,,,,5,,1,1,3,,,,,1,-1,-2,6,
Osaka Hai 2017,1,,,,,2000,,,,,4,,1,2,7,,,,,1,1,,2,
Osaka Hai 2017,1,,,,,2000,,,,,8,,1,9,3,1,,,,2,-1.5,2,15,
Osaka Hai 2017,1,,,,,2000,,,,,5,,1,3,4,1,,,,1,0.5,-4,10,
Osaka Hai 2017,1,,,,,2000,,,,,5,,1,1,4,,,,,2,1,2,5,
Osaka Hai 2017,1,,,,,2000,,,,,5,,1,4,1,1,,,,1,,2,4,
Osaka Hai 2017,1,,,,,2000,,,,1,5,,1,1,1,,,,,1,,,2,
Osaka Hai 2017,1,,,,,2000,,,,,4,,1,3,1,1,,,,1,,-2,6,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,one,,,1,3,1,,2,1,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,one,,,,3,1,,6,3,,,1,,5,1,2,2,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,two,,,,3,1,,1,4,,,,,3,1,,8,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,two,,,,3,1,,6,3,1,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,three,,,,3,1,,2,13,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,three,,1,1,3,1,,5,3,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,four,,,,3,1,,1,2,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,four,1,1,1,3,1,,2,1,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,five,,,,3,1,,1,8,,,,,3,1,,3,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,five,,,,3,1,,1,5,1,,,,2,1,,12,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,six,,,,3,1,,2,8,1,,,,,1,,16,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,six,,,,3,1,,3,3,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,seven,,,,3,1,,2,3,1,,,,3,1,,3,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,2,,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,seven,,,,3,1,,3,4,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,eight,,,,3,1,,3,2,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,1,,,,,3,1,2,11,
Oka Sho (Japanese 1000 Guineas) 2022,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,1,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,one,,,,3,1,,1,1,,,,,3,1,2,9,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,one,,,1,3,1,,1,3,1,,,,2,1,,12,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,two,,,,3,1,,15,15,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,two,1,1,1,3,1,,1,1,,,,,,1,,16,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,three,,,,3,1,,1,2,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,three,,,,3,1,,3,4,1,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,four,,,,3,1,,3,1,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,four,,,,3,1,,1,1,1,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,five,,,,3,1,,2,2,,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,five,,,,3,1,,2,5,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,six,,,,3,1,,2,6,1,,,,3,1,,3,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,six,,,,3,1,,2,2,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,3,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,seven,,,,3,1,,3,11,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,8,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,1,1,,,,3,1,2,11,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,5,,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2021,1,3,1,,Hanshin,1600,eight,,1,1,3,1,,2,2,,,,,,1,,16,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,one,,,,3,1,,3,12,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,one,,,,3,1,,9,6,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,two,,,1,3,1,,7,5,1,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,two,,,,3,1,,1,2,,,,,2,1,,12,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,three,,,,3,1,,1,4,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,three,,,,3,1,,6,3,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,four,,,,3,1,,1,1,1,,,,3,1,2,11,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,four,,,,3,1,,6,1,,,,,,1,,17,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,five,1,1,1,3,1,,1,3,,,,,3,1,,8,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,five,,,,3,1,,2,7,,,,,3,1,,3,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,six,,,,3,1,,2,2,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,six,,,,3,1,,1,6,,,,,3,1,,3,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,seven,,,,3,1,,2,4,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,2,,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,seven,,,,3,1,,2,2,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,eight,,,,3,1,,8,4,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,eight,,1,1,3,1,,3,1,1,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2020,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,5,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,one,,,,3,1,,5,2,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,one,,,,3,1,,2,1,1,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,two,,,,3,1,,3,7,1,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,two,,,1,3,1,,1,1,,,,,2,,,7,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,three,,,,3,1,,1,2,,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,three,,,,3,1,,10,4,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,four,,,,3,1,,7,1,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,four,1,1,1,3,1,,3,1,,,,,,1,,15,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,five,,,,3,1,,1,1,,,,,4,1,,8,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,five,,,,3,1,,1,3,,,,,2,1,,11,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,six,,,,3,1,,5,5,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,six,,,,3,1,,1,12,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,seven,,,,3,1,,3,6,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,seven,,,,3,1,,2,2,,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,1,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,eight,,1,1,3,1,,2,4,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,eight,,,,3,1,,2,3,,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2019,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,3,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,one,,1,1,3,1,,1,1,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,two,,,,3,1,,1,8,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,two,,,,3,1,,2,2,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,three,,,,3,1,,1,2,1,,,,4,1,,8,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,three,,,,3,1,,7,6,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,four,,,,3,1,,2,3,,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,four,,,,3,1,,1,1,,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,five,,,1,3,1,,3,2,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,five,,,,3,1,,4,3,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,six,,,,3,1,,15,7,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,six,,,,3,1,,3,5,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,1,1,,,,2,1,,12,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,seven,,,,3,1,,2,2,1,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,seven,1,1,1,3,1,,1,2,,,,,2,1,,12,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,eight,,,,3,1,,2,5,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,eight,,,,3,1,,2,3,,,,,1,1,,4,
Oka Sho (Japanese 1000 Guineas) 2018,1,3,1,,Hanshin,1600,eight,,,,3,1,,12,2,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,one,,,,3,1,,4,1,,,,,,1,,15,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,one,,,,3,1,,1,1,,,,,4,1,,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,two,,,,3,1,,4,3,,,,,1,1,2,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,three,,,,3,1,,16,7,1,,,,1,1,2,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,three,,1,1,3,1,,3,2,,,,,2,1,,3,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,four,,,,3,1,,7,7,,,,,4,1,,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,four,,,,3,1,,1,2,1,,,,1,1,2,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,five,,,,3,1,,3,6,,,,,1,1,2,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,five,1,1,1,3,1,,2,1,1,,,,1,1,2,2,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,six,,,,3,1,,7,5,,,,,2,1,,3,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,six,,,,3,1,,2,5,,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,seven,,,,3,1,,4,5,1,,,,2,,,5,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,seven,,,1,3,1,,1,1,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,1,1,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,eight,,,,3,1,,2,7,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,eight,,,,3,1,,2,3,1,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2017,1,3,1,,Hanshin,1600,eight,,,,3,1,,1,2,1,,,,5,1,-2,1,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,one,,,,3,1,,3,2,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,one,,,,3,1,,14,5,1,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,two,,,,3,1,,8,5,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,two,,,,3,1,,1,8,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,three,,,,3,1,,1,1,,,,,2,,,7,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,three,,,,3,1,,9,4,,,,,2,,,7,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,four,,,,3,1,,5,6,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,four,,,,3,1,,2,14,1,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,five,,,,3,1,,1,3,,,1,,5,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,five,,,1,3,1,,2,1,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,six,,,,3,1,,8,3,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,six,,1,1,3,1,,1,2,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,seven,1,1,1,3,1,,2,1,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,seven,,,,3,1,,12,12,1,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,seven,,,,3,1,,3,10,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,eight,,,,3,1,,10,4,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,eight,,,,3,1,,16,11,1,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2016,1,3,1,,Hanshin,1600,eight,,,,3,1,,9,5,1,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,one,,,1,3,1,,6,4,1,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,one,,,,3,1,,3,2,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,two,,,,3,1,,12,5,,,,,2,,-2,2,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,two,,,,3,1,,7,6,,,,,2,1,,12,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,three,,,,3,1,,2,7,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,three,1,1,1,3,1,,3,2,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,four,,1,1,3,1,,11,1,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,four,,,,3,1,,1,1,,,,,2,1,-2,8,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,five,,,,3,1,,2,7,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,five,,,,3,1,,2,12,1,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,six,,,,3,1,,1,2,,,,,2,1,,7,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,six,,,,3,1,,5,3,1,,,,2,1,-2,2,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,1,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,1,1,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,seven,,,,3,1,,1,5,,,,,2,1,,4,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,eight,,,,3,1,,2,2,,,,,4,1,,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,eight,,,,3,1,,7,5,,,,,1,1,2,3,
Oka Sho (Japanese 1000 Guineas) 2015,1,3,1,,Hanshin,1600,eight,,,,3,1,,13,11,1,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,one,,,,3,,1,1,3,1,,,,2,1,2,8,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,one,,,,3,,1,1,3,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,two,,,,3,,1,13,13,1,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,two,,,,3,,1,1,2,,,,,,2,,15,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,three,,,,3,,1,12,10,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,three,,,,3,,1,4,4,1,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,four,,,,3,,1,3,9,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,four,,,,3,,1,2,3,1,,,,2,1,,9,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,five,,,,3,,1,3,6,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,five,,,,3,,1,2,4,1,,,,,2,,15,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,six,,,,3,,1,1,6,,,,,2,1,,12,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,six,,,1,3,,1,2,1,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,seven,,,,3,,1,1,5,1,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,seven,1,1,1,3,,1,2,1,1,,,,2,,2,8,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,seven,,,,3,,1,11,7,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,eight,,,,3,,1,1,2,,,,,3,1,,3,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,eight,,,,3,,1,10,5,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2022,1,3,,,Nakayama,2000,eight,,1,1,3,,1,1,1,,,,,1,2,2,20,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,one,,,,3,,1,1,2,1,,,,3,1,,3,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,one,,,,3,,1,3,8,1,,,,5,4,2,2,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,two,,,1,3,,1,5,1,1,,,,2,,2,8,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,two,,,,3,,1,4,8,1,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,three,,,,3,,1,1,3,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,three,,,,3,,1,2,2,1,,,,2,1,,9,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,four,1,1,1,3,,1,1,4,,,,,2,1,2,8,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,four,,,,3,,1,3,1,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,five,,,,3,,1,1,3,,,,,2,1,,9,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,five,,,,3,,1,2,1,1,,,,3,1,,3,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,six,,,,3,,1,1,1,1,,,,3,1,-2,6,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,six,,,,3,,1,6,10,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,seven,,1,1,3,,1,1,4,1,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,seven,,,,3,,1,2,7,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,eight,,,,3,,1,1,1,1,,,,2,2,,12,
Satsuki Sho (Japanese 2000 Guineas) 2021,1,3,,,Nakayama,2000,eight,,,,3,,1,3,1,,,,,,,4,16,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,one,1,1,1,3,,1,1,1,,,,,,2,,15,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,one,,,,3,,1,1,1,1,,,,3,1,-2,6,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,two,,,,3,,1,1,7,,,,,2,1,2,9,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,two,,,,3,,1,1,5,,,,,5,2,,18,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,three,,,,3,,1,1,2,1,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,three,,,,3,,1,2,4,1,,,,5,1,-4,1,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,four,,1,1,3,,1,1,1,1,,,,,2,4,17,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,four,,,,3,,1,1,2,1,,,,5,1,2,2,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,five,,,,3,,1,4,4,,,,,1,1,,5,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,five,,,,3,,1,3,2,1,,,,3,1,,3,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,six,,,,3,,1,1,7,,,,,2,1,,12,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,six,,,,3,,1,4,1,,,,,2,,2,8,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,seven,,,,3,,1,1,3,1,,,,2,1,2,8,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,seven,,,,3,,1,2,10,,,,,3,1,,3,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,seven,,,,3,,1,3,1,1,,,,3,1,,11,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,eight,,,1,3,,1,1,6,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,eight,,,,3,,1,2,1,,,,,1,1,2,3,
Satsuki Sho (Japanese 2000 Guineas) 2020,1,3,,,Nakayama,2000,eight,,,,3,,1,2,4,1,,,,2,1,2,8,
